customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Is_New_Customer,Total_Extra_Services,Charge_Spike_Ratio,Tenure_Group,Display_Contract,Bill_Shock
6440-DKQGE,1,0,0,1,30,1,0,0,1,1,0,1,0,0,64.5,1929.95,0,0,0,1,0,1,0,0,0,3,1.003,2-4 Years,1-Year,Stable Bill
3466-BYAVD,1,0,1,1,15,1,0,0,1,1,1,0,1,1,69.5,1071.4,0,0,0,0,0,0,0,1,0,4,0.973,1-2 Years,Month-to-Month,Stable Bill
3780-YVMFA,0,0,1,1,8,1,0,0,0,0,1,1,1,1,68.55,564.35,0,0,0,0,0,0,1,0,1,3,0.972,0-1 Year,Month-to-Month,Stable Bill
3874-EQOEP,1,0,0,0,7,1,1,0,0,0,0,1,1,0,95.0,655.5,1,1,0,0,0,0,0,1,1,2,1.014,0-1 Year,Month-to-Month,Stable Bill
1679-JRFBR,0,0,1,1,70,1,1,1,1,1,0,1,1,1,108.15,7930.55,0,1,0,1,0,1,0,0,0,5,0.955,4+ Years,1-Year,Stable Bill
9073-ZZIAY,1,0,1,1,62,1,0,1,1,1,1,1,1,0,86.1,5215.25,0,0,0,0,1,0,1,0,0,6,1.024,4+ Years,2-Year,Stable Bill
3077-RSNTJ,0,0,1,1,6,1,0,0,0,0,0,0,0,0,19.7,113.5,0,0,1,0,0,0,0,1,1,0,1.041,0-1 Year,Month-to-Month,Stable Bill
6551-GNYDG,0,0,1,1,14,1,0,0,0,0,0,0,1,1,80.9,1152.8,0,1,0,0,0,0,0,0,0,1,0.982,1-2 Years,Month-to-Month,Stable Bill
9167-APMXZ,0,0,0,0,22,1,1,0,0,0,0,1,0,1,84.15,1821.95,0,1,0,0,0,0,0,0,0,1,1.016,1-2 Years,Month-to-Month,Stable Bill
2749-CTKAJ,1,0,1,1,22,1,0,0,0,0,0,0,0,0,20.15,419.9,0,0,1,1,0,0,0,1,0,0,1.056,1-2 Years,1-Year,Bill Spiked (>5%)
6371-NZYEG,1,0,1,1,16,1,0,1,0,1,0,1,0,0,64.25,1024.0,0,0,0,0,1,0,0,1,0,3,1.004,1-2 Years,2-Year,Stable Bill
7554-NEWDD,1,0,0,0,10,1,1,0,0,0,0,0,0,0,25.7,251.6,0,0,1,0,1,0,0,0,1,0,1.021,0-1 Year,2-Year,Stable Bill
8992-VONJD,0,0,0,1,13,1,0,1,1,0,0,0,0,1,56.0,764.55,0,0,0,0,0,0,1,0,0,2,0.952,1-2 Years,Month-to-Month,Stable Bill
0867-MKZVY,0,0,1,0,20,1,1,1,0,0,0,0,0,0,82.4,1592.35,1,1,0,0,0,0,1,0,0,1,1.035,1-2 Years,Month-to-Month,Stable Bill
4482-EWFMI,0,0,0,0,2,1,0,0,0,0,0,0,0,1,69.7,135.2,0,1,0,0,0,0,1,0,1,0,1.031,0-1 Year,Month-to-Month,Stable Bill
4648-YPBTM,1,0,0,0,53,1,1,0,1,1,1,0,1,1,73.9,3958.25,0,0,0,0,1,0,0,0,0,4,0.99,4+ Years,2-Year,Stable Bill
2907-ILJBN,0,0,1,1,11,1,0,0,0,0,0,0,0,0,20.6,233.9,0,0,1,1,0,0,0,1,1,0,0.969,0-1 Year,1-Year,Stable Bill
6345-FZOQH,1,0,1,0,69,1,0,0,0,0,0,0,0,0,19.9,1363.45,0,0,1,0,1,0,0,1,0,0,1.007,4+ Years,2-Year,Stable Bill
3376-BMGFE,0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.9,273.0,1,1,0,0,0,0,0,0,1,0,1.039,0-1 Year,Month-to-Month,Stable Bill
5997-OPVFA,1,0,1,0,72,1,1,1,1,1,1,1,1,1,89.05,6254.45,0,0,0,0,1,0,0,0,0,6,1.025,4+ Years,2-Year,Stable Bill
3445-HXXGF,1,1,1,0,58,0,0,0,1,1,0,0,1,1,45.3,2651.2,1,0,0,0,0,0,1,0,0,3,0.991,4+ Years,Month-to-Month,Stable Bill
1159-WFSGR,0,0,1,1,16,1,0,0,0,0,0,0,0,0,20.4,321.4,0,0,1,0,0,0,1,0,0,0,1.016,1-2 Years,Month-to-Month,Stable Bill
7654-YWJUF,1,0,1,0,43,1,0,1,0,1,1,0,0,1,84.25,3539.25,0,1,0,1,0,0,0,0,0,3,1.024,2-4 Years,1-Year,Stable Bill
1875-QIVME,0,0,1,0,2,1,1,0,0,1,1,1,1,1,104.4,242.8,1,1,0,0,0,0,1,0,1,4,0.86,0-1 Year,Month-to-Month,Stable Bill
6727-IOTLZ,1,0,1,0,14,1,0,0,1,1,1,1,1,0,81.95,1181.75,0,0,0,0,1,0,0,1,0,5,0.971,1-2 Years,2-Year,Stable Bill
0691-JVSYA,0,0,1,0,53,1,0,0,0,1,0,1,1,1,94.85,5000.2,1,1,0,1,0,0,0,0,0,3,1.005,4+ Years,1-Year,Stable Bill
5918-VUKWP,0,0,0,0,32,1,0,0,0,0,0,0,0,0,20.55,654.55,0,0,1,1,0,0,0,0,0,0,1.005,2-4 Years,1-Year,Stable Bill
1744-JHKYS,0,0,1,0,34,1,1,0,0,0,0,0,0,0,24.7,780.2,0,0,1,0,0,0,1,0,0,0,1.076,2-4 Years,Month-to-Month,Bill Spiked (>5%)
2656-FMOKZ,0,1,0,0,15,1,1,0,0,0,0,0,0,1,74.45,1145.7,1,1,0,0,0,0,0,1,0,0,0.975,1-2 Years,Month-to-Month,Stable Bill
2070-FNEXE,0,1,0,0,7,1,0,1,0,0,0,0,0,0,76.45,503.6,1,1,0,0,0,0,0,0,1,1,1.063,0-1 Year,Month-to-Month,Bill Spiked (>5%)
5947-SGKCL,0,0,1,1,15,1,1,0,1,1,0,1,1,1,105.35,1559.25,0,1,0,0,0,0,0,0,0,4,1.013,1-2 Years,Month-to-Month,Stable Bill
3712-PKXZA,1,0,1,0,61,1,0,0,0,0,0,0,0,1,20.55,1252.0,0,0,1,1,0,1,0,0,0,0,1.001,4+ Years,1-Year,Stable Bill
6317-YPKDH,0,0,0,0,1,0,0,0,1,0,0,0,0,0,29.95,29.95,1,0,0,0,0,0,0,0,1,1,1.0,0-1 Year,Month-to-Month,Stable Bill
6582-OIVSP,0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.3,45.3,0,0,0,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
9367-WXLCH,1,0,0,0,8,1,1,0,0,0,0,0,1,0,84.5,662.65,1,1,0,0,0,0,0,0,1,1,1.02,0-1 Year,Month-to-Month,Stable Bill
5524-KHNJP,1,0,1,1,33,1,0,1,0,1,0,1,1,0,74.75,2453.3,0,0,0,1,0,1,0,0,0,4,1.005,2-4 Years,1-Year,Stable Bill
1918-ZBFQJ,0,0,0,0,13,1,0,0,1,1,0,0,0,1,79.25,1111.65,1,1,0,0,0,0,1,0,0,2,0.927,1-2 Years,Month-to-Month,Stable Bill
1024-GUALD,0,0,1,0,1,0,0,0,0,0,0,0,0,1,24.8,24.8,1,0,0,0,0,0,1,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
4827-USJHP,1,0,0,0,20,1,0,0,1,0,0,0,0,1,51.8,1023.85,0,0,0,0,0,0,0,1,0,1,1.012,1-2 Years,Month-to-Month,Stable Bill
8167-GJLRN,1,0,0,0,3,0,0,0,0,0,1,0,0,0,30.4,82.15,0,0,0,0,0,0,1,0,1,1,1.11,0-1 Year,Month-to-Month,Bill Spiked (>5%)
0956-SYCWG,0,0,0,0,13,1,0,0,0,0,0,0,0,0,19.65,244.8,0,0,1,1,0,0,1,0,0,0,1.044,1-2 Years,1-Year,Stable Bill
8017-UVSZU,0,0,1,0,40,1,1,0,1,0,0,0,0,0,56.6,2379.1,0,0,0,0,0,1,0,0,0,1,0.952,2-4 Years,Month-to-Month,Stable Bill
7100-FQPRV,1,0,1,1,43,1,1,1,0,0,1,0,1,1,71.9,3173.35,0,0,0,1,0,1,0,0,0,3,0.974,2-4 Years,1-Year,Stable Bill
2472-OVKUP,1,0,1,0,6,1,0,0,1,1,0,0,1,1,91.0,531.0,1,1,0,0,0,0,1,0,1,3,1.028,0-1 Year,Month-to-Month,Stable Bill
2984-RGEYA,0,0,1,1,69,1,0,0,0,0,0,0,0,0,19.75,1375.4,0,0,1,0,1,0,0,0,0,0,0.991,4+ Years,2-Year,Stable Bill
9680-NIAUV,0,0,1,1,72,1,1,1,1,1,0,1,1,0,109.7,8129.3,0,1,0,0,1,1,0,0,0,5,0.972,4+ Years,2-Year,Stable Bill
2146-EGVDT,1,0,1,1,59,1,0,0,0,0,0,0,0,0,19.3,1192.7,0,0,1,0,1,1,0,0,0,0,0.955,4+ Years,2-Year,Stable Bill
2604-IJPDU,0,0,1,0,20,1,0,1,1,0,1,1,0,1,96.55,1901.65,0,1,0,0,0,0,1,0,0,4,1.015,1-2 Years,Month-to-Month,Stable Bill
9178-JHUVJ,1,0,1,1,24,1,1,0,0,0,0,0,0,1,24.1,587.4,0,0,1,0,1,0,0,0,0,0,0.985,1-2 Years,2-Year,Stable Bill
6168-YBYNP,1,0,0,0,59,1,1,0,1,1,1,1,1,1,111.35,6519.75,0,1,0,0,0,0,1,0,0,5,1.008,4+ Years,Month-to-Month,Stable Bill
7255-SSFBC,1,0,1,1,72,1,1,0,1,1,1,1,1,1,112.25,8041.65,0,1,0,0,1,0,0,0,0,5,1.005,4+ Years,2-Year,Stable Bill
3645-DEYGF,1,0,0,1,1,1,0,0,0,0,0,0,0,0,20.75,20.75,0,0,1,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
9323-HGFWY,0,0,1,0,27,1,0,1,0,0,1,1,1,1,101.9,2681.15,0,1,0,1,0,1,0,0,0,4,1.026,2-4 Years,1-Year,Stable Bill
8544-GOQSH,0,0,0,0,14,1,0,0,1,0,1,0,0,1,80.05,1112.3,0,1,0,0,0,1,0,0,0,2,1.008,1-2 Years,Month-to-Month,Stable Bill
3363-DTIVD,1,0,1,1,71,1,1,1,0,1,0,1,1,0,105.55,7405.5,0,1,0,0,1,0,1,0,0,4,1.012,4+ Years,2-Year,Stable Bill
7018-WBJNK,1,0,0,1,13,1,0,0,0,0,0,1,0,1,78.3,1033.95,0,1,0,0,0,1,0,0,0,1,0.984,1-2 Years,Month-to-Month,Stable Bill
9142-KZXOP,1,0,0,0,44,1,0,0,0,0,0,0,0,0,68.85,2958.95,0,1,0,0,0,1,0,0,0,0,1.024,2-4 Years,Month-to-Month,Stable Bill
7674-YTAFD,0,0,0,0,33,1,0,0,1,0,1,0,0,1,79.95,2684.85,0,1,0,1,0,0,0,0,0,2,0.983,2-4 Years,1-Year,Stable Bill
6348-SNFUS,1,0,1,1,72,0,0,1,1,1,1,0,1,1,55.45,4179.2,0,0,0,0,1,1,0,0,0,5,0.955,4+ Years,2-Year,Stable Bill
1285-OKIPP,1,0,0,0,1,1,0,0,0,0,0,0,1,0,79.9,79.9,1,1,0,0,0,0,1,0,1,1,1.0,0-1 Year,Month-to-Month,Stable Bill
7825-ECJRF,0,0,0,0,19,1,0,1,0,1,1,1,1,1,106.6,1934.45,1,1,0,0,0,0,1,0,0,5,1.047,1-2 Years,Month-to-Month,Stable Bill
1347-KTTTA,1,0,1,0,64,1,0,0,1,1,1,1,1,1,102.45,6654.1,0,1,0,1,0,1,0,0,0,5,0.985,4+ Years,1-Year,Stable Bill
7841-TZDMQ,1,0,0,0,2,1,0,0,0,0,0,0,0,1,46.0,84.5,1,0,0,0,0,1,0,0,1,0,1.089,0-1 Year,Month-to-Month,Bill Spiked (>5%)
4195-NZGTA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,0,0,0,0,0,0,1,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
7157-SMCFK,1,0,0,1,61,1,0,0,0,0,0,0,0,0,19.75,1124.2,0,0,1,0,1,0,0,1,0,0,1.072,4+ Years,2-Year,Bill Spiked (>5%)
4709-LKHYG,0,0,1,1,29,1,0,0,0,0,0,0,0,0,20.0,540.05,0,0,1,1,0,0,1,0,0,0,1.074,2-4 Years,1-Year,Bill Spiked (>5%)
2504-DSHIH,1,1,1,0,23,1,1,0,0,0,0,0,1,0,86.8,1975.85,0,1,0,0,0,0,1,0,0,1,1.01,1-2 Years,Month-to-Month,Stable Bill
0699-NDKJM,0,0,1,0,57,0,0,1,1,1,0,1,1,1,58.75,3437.45,0,0,0,0,0,0,0,0,0,5,0.974,4+ Years,Month-to-Month,Stable Bill
9286-BHDQG,1,0,1,1,72,0,0,1,1,1,1,0,0,0,45.25,3139.8,0,0,0,0,1,1,0,0,0,4,1.038,4+ Years,2-Year,Stable Bill
0230-WEQUW,1,0,1,0,66,0,0,1,1,1,1,1,0,1,56.6,3789.2,0,0,0,0,1,0,0,0,0,5,0.986,4+ Years,2-Year,Stable Bill
2040-LDIWQ,1,0,1,1,65,1,1,0,1,1,1,1,1,1,84.2,5324.5,0,0,0,0,1,0,0,0,0,5,1.028,4+ Years,2-Year,Stable Bill
6496-JDSSB,0,0,0,0,8,1,0,0,0,0,0,1,0,1,80.0,624.6,0,1,0,0,0,0,0,0,1,1,1.025,0-1 Year,Month-to-Month,Stable Bill
9408-SSNVZ,0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.15,268.35,1,1,0,0,0,0,1,0,1,0,1.046,0-1 Year,Month-to-Month,Stable Bill
4443-EMBNA,0,0,1,0,71,1,1,0,0,0,0,0,0,0,24.75,1836.9,0,0,1,0,1,0,0,0,0,0,0.957,4+ Years,2-Year,Stable Bill
6469-MRVET,1,0,1,1,1,1,0,0,0,0,0,0,0,1,20.2,20.2,0,0,1,1,0,0,1,0,1,0,1.0,0-1 Year,1-Year,Stable Bill
0742-MOABM,1,0,1,0,4,1,0,0,0,0,1,0,0,0,50.05,179.35,1,0,0,0,0,0,0,1,1,1,1.116,0-1 Year,Month-to-Month,Bill Spiked (>5%)
5961-VUSRV,0,0,0,0,12,1,0,0,0,0,0,0,0,1,19.35,219.35,0,0,1,1,0,0,0,0,1,0,1.059,0-1 Year,1-Year,Bill Spiked (>5%)
6778-JFCMK,1,0,0,0,24,0,0,1,0,0,0,1,1,1,50.6,1288.75,0,0,0,1,0,0,0,1,0,3,0.942,1-2 Years,1-Year,Stable Bill
6341-JVQGF,0,0,1,1,31,1,0,1,0,1,1,1,1,1,81.15,2545.75,0,0,0,1,0,0,0,1,0,5,0.988,2-4 Years,1-Year,Stable Bill
2232-DMLXU,0,0,1,0,1,1,0,0,0,0,0,1,0,0,55.2,55.2,1,0,0,0,0,0,0,1,1,1,1.0,0-1 Year,Month-to-Month,Stable Bill
4811-JBUVU,1,0,0,0,30,1,1,0,0,0,1,0,1,1,89.9,2723.15,0,1,0,0,0,1,0,0,0,2,0.99,2-4 Years,Month-to-Month,Stable Bill
0945-TSONX,0,0,1,1,47,1,1,1,1,0,1,1,1,1,85.3,4107.25,0,0,0,0,1,1,0,0,0,5,0.976,2-4 Years,2-Year,Stable Bill
2651-ZCBXV,1,0,0,0,54,1,1,1,1,0,1,1,1,1,108.0,5760.65,0,1,0,0,1,1,0,0,0,5,1.012,4+ Years,2-Year,Stable Bill
3316-UWXUY,1,0,0,0,50,1,0,1,1,0,1,0,1,1,93.5,4747.5,0,1,0,0,0,1,0,0,0,4,0.985,4+ Years,Month-to-Month,Stable Bill
8937-RDTHP,1,0,0,0,1,1,0,1,0,0,0,0,1,1,84.6,84.6,1,1,0,0,0,0,0,1,1,2,1.0,0-1 Year,Month-to-Month,Stable Bill
7083-MIOPC,0,0,0,0,72,1,0,0,0,0,0,0,0,0,20.25,1566.9,0,0,1,0,1,1,0,0,0,0,0.93,4+ Years,2-Year,Stable Bill
1984-GPTEH,0,0,0,0,29,1,1,0,0,0,0,0,0,0,25.15,702.0,0,0,1,0,0,0,1,0,0,0,1.039,2-4 Years,Month-to-Month,Stable Bill
1251-KRREG,1,0,0,0,2,1,1,0,1,0,0,0,0,1,54.4,114.1,1,0,0,0,0,0,0,1,1,1,0.954,0-1 Year,Month-to-Month,Stable Bill
0621-JFHOL,0,0,0,0,10,0,0,0,0,0,1,0,0,1,29.6,299.05,0,0,0,0,1,0,0,1,1,1,0.99,0-1 Year,2-Year,Stable Bill
9903-LYSAB,1,0,1,0,18,1,1,0,0,0,0,0,0,1,73.15,1305.95,0,1,0,0,0,0,1,0,0,0,1.008,1-2 Years,Month-to-Month,Stable Bill
0094-OIFMO,0,1,0,0,11,1,0,0,1,0,0,1,1,1,95.0,1120.3,1,1,0,0,0,0,1,0,1,3,0.933,0-1 Year,Month-to-Month,Stable Bill
9227-UAQFT,1,0,0,0,16,1,0,0,0,0,0,0,0,0,19.75,284.35,0,0,1,0,1,0,0,1,0,0,1.111,1-2 Years,2-Year,Bill Spiked (>5%)
7301-ABVAD,0,0,0,0,72,1,1,0,1,1,1,1,1,0,86.6,6350.5,0,0,0,0,1,0,0,0,0,5,0.982,4+ Years,2-Year,Stable Bill
6614-FHDBO,1,0,0,0,72,1,1,0,1,1,1,1,1,0,109.2,7878.3,0,1,0,0,1,0,0,0,0,5,0.998,4+ Years,2-Year,Stable Bill
7576-ASEJU,0,0,1,1,41,1,0,1,0,0,1,1,1,1,74.7,3187.65,0,0,0,1,0,1,0,0,0,4,0.961,2-4 Years,1-Year,Stable Bill
9058-HRZSV,0,1,1,0,65,1,0,1,1,1,0,0,1,0,94.4,6126.15,0,1,0,0,0,0,1,0,0,4,1.002,4+ Years,Month-to-Month,Stable Bill
4522-AKYLR,0,1,0,0,13,1,0,0,1,1,0,0,0,1,54.8,731.3,0,0,0,0,0,0,1,0,0,2,0.974,1-2 Years,Month-to-Month,Stable Bill
0221-WMXNQ,1,1,0,0,4,1,0,1,0,0,0,0,0,0,75.35,273.4,0,1,0,0,0,0,1,0,1,1,1.102,0-1 Year,Month-to-Month,Bill Spiked (>5%)
0303-UNCIP,1,0,0,0,41,1,1,0,0,1,0,0,1,0,65.0,2531.8,0,0,0,1,0,0,0,1,0,2,1.053,2-4 Years,1-Year,Bill Spiked (>5%)
9947-OTFQU,1,1,0,0,15,1,0,0,1,0,0,0,0,1,74.4,1074.3,1,1,0,0,0,0,1,0,0,1,1.039,1-2 Years,Month-to-Month,Stable Bill
0322-YINQP,1,0,0,0,1,1,0,1,0,0,0,0,0,1,48.55,48.55,1,0,0,0,0,0,0,1,1,1,1.0,0-1 Year,Month-to-Month,Stable Bill
0959-WHOKV,1,0,0,0,42,1,1,1,1,1,0,0,1,1,99.0,4298.45,0,1,0,1,0,0,1,0,0,4,0.967,2-4 Years,1-Year,Stable Bill
4075-JFPGR,0,0,1,0,51,1,0,1,1,1,0,1,0,1,93.5,4619.55,0,1,0,1,0,0,1,0,0,4,1.032,4+ Years,1-Year,Stable Bill
4629-NRXKX,0,0,1,1,2,1,0,0,0,0,0,0,0,0,70.4,147.15,1,1,0,0,0,0,1,0,1,0,0.957,0-1 Year,Month-to-Month,Stable Bill
9514-JDSKI,1,1,1,0,1,0,0,0,1,0,0,1,0,0,40.2,40.2,1,0,0,0,0,0,1,0,1,2,1.0,0-1 Year,Month-to-Month,Stable Bill
3282-ZISZV,1,0,0,1,32,1,1,0,1,1,1,1,1,0,83.7,2633.3,0,0,0,1,0,1,0,0,0,5,1.017,2-4 Years,1-Year,Stable Bill
3675-YDUPJ,1,0,0,0,10,1,0,0,0,0,0,0,0,1,19.85,193.05,0,0,1,0,0,0,0,1,1,0,1.028,0-1 Year,Month-to-Month,Stable Bill
4111-BNXIF,0,0,1,1,67,0,0,0,1,1,1,1,1,1,59.55,4103.9,0,0,0,0,1,0,1,0,0,5,0.972,4+ Years,2-Year,Stable Bill
7017-VFHAY,0,0,1,1,61,1,1,1,1,1,1,1,1,0,115.1,7008.15,0,1,0,0,1,1,0,0,0,6,1.002,4+ Years,2-Year,Stable Bill
6655-LHBYW,1,0,0,0,50,1,1,1,1,1,1,1,1,0,114.35,5791.1,0,1,0,1,0,1,0,0,0,6,0.987,4+ Years,1-Year,Stable Bill
4959-JOSRX,0,0,1,0,2,1,0,0,0,0,0,0,0,1,44.6,80.55,1,0,0,0,0,1,0,0,1,0,1.107,0-1 Year,Month-to-Month,Bill Spiked (>5%)
5046-NUHWD,0,1,1,0,29,0,0,1,0,1,0,0,1,1,45.0,1228.65,0,0,0,0,0,0,1,0,0,3,1.062,2-4 Years,Month-to-Month,Bill Spiked (>5%)
7273-TEFQD,1,1,0,0,3,0,0,0,0,1,0,0,1,1,41.15,132.2,1,0,0,0,0,0,1,0,1,2,0.934,0-1 Year,Month-to-Month,Stable Bill
3606-TWKGI,1,1,0,0,13,1,1,0,1,1,0,1,1,1,106.9,1364.3,1,1,0,0,0,0,1,0,0,4,1.019,1-2 Years,Month-to-Month,Stable Bill
7529-ZDFXI,1,1,1,0,57,1,1,0,1,0,0,0,1,1,89.85,4925.35,0,1,0,0,0,0,1,0,0,2,1.04,4+ Years,Month-to-Month,Stable Bill
7605-BDWDC,0,0,0,0,31,0,0,1,1,0,1,0,1,1,49.85,1520.1,0,0,0,0,1,0,0,0,0,4,1.017,2-4 Years,2-Year,Stable Bill
1950-KSVVJ,0,0,1,0,45,1,1,1,1,1,1,1,1,0,113.3,5032.25,0,1,0,1,0,0,0,1,0,6,1.013,2-4 Years,1-Year,Stable Bill
0123-CRBRT,0,0,1,1,61,1,1,1,1,1,1,1,1,0,88.1,5526.75,0,0,0,0,1,0,0,1,0,6,0.972,4+ Years,2-Year,Stable Bill
6292-TOSSS,1,0,0,0,50,1,1,0,0,0,0,0,0,0,24.9,1195.25,0,0,1,0,1,0,0,0,0,0,1.042,4+ Years,2-Year,Stable Bill
3197-ARFOY,0,1,0,0,19,1,0,1,1,0,1,1,1,1,105.0,2007.25,0,1,0,0,0,0,0,1,0,5,0.994,1-2 Years,Month-to-Month,Stable Bill
6323-AYBRX,1,0,0,0,59,1,0,0,0,0,0,0,0,0,19.35,1099.6,1,0,1,0,1,0,0,1,0,0,1.038,4+ Years,2-Year,Stable Bill
7014-ZZXAW,0,0,1,0,71,1,1,0,0,0,0,0,0,1,24.25,1732.95,0,0,1,0,1,1,0,0,0,0,0.994,4+ Years,2-Year,Stable Bill
4385-GZQXV,0,1,0,0,16,1,0,0,0,0,1,1,1,1,94.45,1511.2,1,1,0,0,0,0,1,0,0,3,1.0,1-2 Years,Month-to-Month,Stable Bill
7633-MVPUY,1,0,1,0,57,1,0,1,1,0,1,0,0,1,59.75,3450.15,0,0,0,0,1,0,1,0,0,3,0.987,4+ Years,2-Year,Stable Bill
6366-ZGQGL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24.8,24.8,1,0,0,0,0,0,0,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
4716-HHKQH,1,1,1,0,20,1,1,0,1,0,1,1,1,0,107.05,2172.05,0,1,0,0,0,0,1,0,0,4,0.986,1-2 Years,Month-to-Month,Stable Bill
5940-AHUHD,1,0,0,0,1,1,0,0,0,0,0,0,0,0,70.6,70.6,1,1,0,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
6432-TWQLB,1,0,1,0,5,1,1,0,1,0,1,0,0,1,85.4,401.1,1,1,0,0,0,0,1,0,1,2,1.065,0-1 Year,Month-to-Month,Bill Spiked (>5%)
4484-GLZOU,0,0,1,0,52,1,1,0,1,1,0,1,1,1,105.05,5624.85,1,1,0,0,0,0,1,0,0,4,0.971,4+ Years,Month-to-Month,Stable Bill
3179-GBRWV,1,1,1,0,21,1,0,1,1,0,0,0,1,1,64.95,1339.8,0,0,0,0,0,0,0,0,0,3,1.018,1-2 Years,Month-to-Month,Stable Bill
8645-KWHJO,1,0,0,0,14,0,0,0,0,1,1,1,1,1,55.0,771.95,0,0,0,0,0,0,1,0,0,4,0.997,1-2 Years,Month-to-Month,Stable Bill
4130-MZLCC,0,0,0,0,5,1,0,0,1,0,0,0,0,0,50.55,244.75,0,0,0,0,0,0,0,0,1,1,1.033,0-1 Year,Month-to-Month,Stable Bill
0314-TKOSI,0,0,0,0,6,1,0,1,1,0,0,0,0,0,55.15,322.9,0,0,0,0,0,0,0,1,1,2,1.025,0-1 Year,Month-to-Month,Stable Bill
8229-MYEJZ,0,0,0,0,10,1,0,0,1,0,0,0,0,0,51.2,498.25,0,0,0,0,0,0,1,0,1,1,1.028,0-1 Year,Month-to-Month,Stable Bill
2080-SRCDE,0,0,0,1,1,1,1,0,0,0,0,0,0,0,25.4,25.4,0,0,1,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
9577-WJVCQ,0,0,0,0,68,1,1,1,0,0,0,0,0,0,54.45,3687.75,0,0,0,0,0,0,0,1,0,1,1.004,4+ Years,Month-to-Month,Stable Bill
9512-UIBFX,1,0,1,1,18,1,0,0,0,1,0,1,1,0,95.15,1779.95,1,1,0,0,0,0,0,1,0,3,0.962,1-2 Years,Month-to-Month,Stable Bill
6202-DYYFX,0,0,0,0,22,1,1,0,0,0,0,0,0,1,76.0,1783.6,0,1,0,1,0,1,0,0,0,0,0.937,1-2 Years,1-Year,Stable Bill
3808-HFKDE,0,0,0,0,20,1,0,0,0,0,0,0,0,1,44.35,927.15,0,0,0,0,0,0,1,0,0,0,0.957,1-2 Years,Month-to-Month,Stable Bill
5583-SXDAG,1,0,1,0,1,1,0,0,0,0,0,0,0,0,70.0,70.0,1,1,0,0,0,0,1,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
3488-PGMQJ,1,1,0,0,8,1,0,0,1,0,0,0,0,1,74.5,606.55,1,1,0,0,0,0,1,0,1,1,0.983,0-1 Year,Month-to-Month,Stable Bill
3580-REOAC,1,0,0,0,10,1,0,0,0,0,0,0,0,1,44.85,435.4,1,0,0,0,0,1,0,0,1,0,1.03,0-1 Year,Month-to-Month,Stable Bill
7534-BFESC,1,1,0,0,24,1,1,0,0,0,0,0,0,1,76.1,1712.7,1,1,0,0,0,0,1,0,0,0,1.066,1-2 Years,Month-to-Month,Bill Spiked (>5%)
3727-OWVYD,1,0,0,0,35,1,0,1,1,1,0,0,0,0,61.2,2021.2,0,0,0,1,0,0,0,1,0,3,1.06,2-4 Years,1-Year,Bill Spiked (>5%)
2294-SALNE,1,0,1,1,23,1,0,0,1,1,1,0,0,0,86.8,1940.8,0,1,0,1,0,0,0,1,0,3,1.029,1-2 Years,1-Year,Stable Bill
4847-TAJYI,0,1,0,0,6,1,0,0,0,0,0,1,1,1,89.35,567.8,0,1,0,0,0,0,1,0,1,2,0.944,0-1 Year,Month-to-Month,Stable Bill
1563-IWQEX,0,0,0,0,12,1,0,0,0,0,0,0,0,0,19.7,220.35,0,0,1,0,0,0,0,1,1,0,1.073,0-1 Year,Month-to-Month,Bill Spiked (>5%)
8203-XJZRC,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.25,20.25,0,0,1,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
6556-DBKZF,0,0,1,1,71,1,0,0,0,1,0,0,0,0,76.05,5436.45,0,1,0,0,1,0,1,0,0,1,0.993,4+ Years,2-Year,Stable Bill
6851-WEFYX,1,1,1,0,35,1,1,0,0,1,0,1,1,1,100.8,3437.5,0,1,0,0,0,0,1,0,0,3,1.026,2-4 Years,Month-to-Month,Stable Bill
2985-JUUBZ,1,0,1,1,40,1,1,0,0,1,0,1,1,1,74.55,3015.75,0,0,0,0,0,0,1,0,0,3,0.989,2-4 Years,Month-to-Month,Stable Bill
